date,time,magnitude,institution,entity,station_key,station_name,peak_ground_acceleration,quality,file,epicentral_distance,soil_type,depth,earthquake_latitude,earthquake_longitude,location_reference,station_latitude,station_longitude,duration,incidence_angle,hypocentral_distance,azimuth,angle_to_the_nearest_horizontal_sensor,calculated_epicentral_distance,calculated_hypocentral_distance,calculated_incidence_angle,source_off_shore,calculated_azimuth
2017-09-19,18:14:40,7.1,I de I-UNAM,OAX,HUAM,HUAMELULA,7.62,A,HUAM1709.192,409,roca,38.5,18.3297,-98.6712,"8 km al NOROESTE de CHIAUTLA DE TAPIA, PUE",16.031121,-95.670297,209.0,5.377522235559497,410.8080451987278,127.45075872815136,38.26876508972785,408.1804961986364,409.9921553846672,5.388255203930485,False,128.09742408384565
2017-09-19,18:14:40,7.1,I de I-UNAM,OAX,TAMA,TAMAZULAPAN,7.53,A,TAMA1709.192,320,roca,38.5,18.3297,-98.6712,"8 km al NOROESTE de CHIAUTLA DE TAPIA, PUE",16.26116,-96.57529,230.0,6.860423519741007,322.3076946025335,134.62344057281058,44.36760350337377,319.46199207420545,321.773545183596,6.871866813037819,False,135.45703152593086
2017-09-19,18:14:40,7.1,I de I-UNAM,GRO,SUCH,EL SUCHIL,6.65,A,SUCH1709.191,241,roca,38.5,18.3297,-98.6712,"8 km al NOROESTE de CHIAUTLA DE TAPIA, PUE",17.226169,-100.638345,198.0,9.076367927849128,244.0558337757981,240.70840223550192,30.19968491437556,241.71226032090303,244.7592016440649,9.05006561694427,False,-120.04725138681891
2017-09-19,18:14:40,7.1,I de I-UNAM,GRO,UNIO,LA UNION,6.1,A,UNIO1709.191,333,roca,38.5,18.3297,-98.6712,"8 km al NOROESTE de CHIAUTLA DE TAPIA, PUE",17.98762,-101.810623,152.0,6.59500575474389,335.2182125123872,263.7814305999036,6.050803918310066,334.3280820649598,336.5375409330057,6.569037236739079,False,-96.01157887118173
2017-09-19,18:14:40,7.1,I de I-UNAM,MIC,URUA,URUAPAN,6.06,A,URUA1709.191,377,roca,38.5,18.3297,-98.6712,"8 km al NOROESTE de CHIAUTLA DE TAPIA, PUE",19.421758,-102.074059,229.0,5.830946442461115,378.96074994648194,107.79266528910694,19.28025935819346,378.37477610001525,380.3284385747885,5.809905639298477,False,-70.82432974631594
2017-09-19,18:14:40,7.1,I de I-UNAM,OAX,NILT,NILTEPEC,5.98,A,NILT1709.192,473,roca,38.5,18.3297,-98.6712,"8 km al NOROESTE de CHIAUTLA DE TAPIA, PUE",16.565153,-94.616947,198.0,4.653351587268387,474.5642738344301,113.52029237132336,23.90559400933563,472.8637051028918,474.42842832574297,4.654686943732144,False,113.77356721724834
2017-09-19,18:14:40,7.1,I de I-UNAM,OAX,LANE,LAS NEGRAS,5.83,A,LANE1709.192,308,roca sedimentaria,38.5,18.3297,-98.6712,"8 km al NOROESTE de CHIAUTLA DE TAPIA, PUE",15.947684,-97.187204,192.0,7.125016348901798,310.3969233094942,148.07709323598203,30.988764661285984,307.28748234436904,309.6899204132109,7.141366979988569,False,148.85652808356141
2017-09-19,18:14:40,7.1,I de I-UNAM,VER,MIHL,MINATITLAN ESCUELA HIJAS DE LERDO,5.21,A,MIHL1709.191,438,blando,38.5,18.3297,-98.6712,"8 km al NOROESTE de CHIAUTLA DE TAPIA, PUE",17.988778,-94.54387,276.0,5.023362021230504,439.6888104102719,94.72197465729404,4.322717532653485,438.3279879736029,440.0155395448972,5.019622397955107,False,94.29281782080542
2017-09-19,18:14:40,7.1,I de I-UNAM,OAX,PANG,PUERTO ANGEL,4.69,A,PANG1709.191,376,roca sedimentaria,38.5,18.3297,-98.6712,"8 km al NOROESTE de CHIAUTLA DE TAPIA, PUE",15.666837,-96.490506,161.0,5.846347001043505,377.9659376187225,140.68498102310565,38.39109103996853,375.1766593297955,377.1468887659892,5.859087890328433,False,141.4379271241785
2017-09-19,18:14:40,7.1,I de I-UNAM,MEX,SLPA,SAN LUCAS PATHE,4.49,A,SLPA1709.191,214,roca,38.5,18.3297,-98.6712,"8 km al NOROESTE de CHIAUTLA DE TAPIA, PUE",19.928698,-99.833027,198.0,10.198786940456475,217.4356226564544,143.99796083496705,34.28004646239842,215.10228825696117,218.5205812123444,10.147612210801917,False,-34.4405453792981
2017-09-19,18:14:40,7.1,I de I-UNAM,GUA,ACAM,ACAMBARO,4.48,A,ACAM1709.191,285,roca,38.5,18.3297,-98.6712,"8 km al NOROESTE de CHIAUTLA DE TAPIA, PUE",20.043186,-100.716777,412.9,7.6933836996896,287.5886819747954,129.95136360083848,41.90254133223347,286.8043911636768,289.3769320294334,7.645556119821261,False,-48.26785437446887
2017-09-19,18:14:40,7.1,I de I-UNAM,OAX,SCRU,SALINA CRUZ,4.18,A,SCRU1709.195,438,roca,38.5,18.3297,-98.6712,"8 km al NOROESTE de CHIAUTLA DE TAPIA, PUE",16.187519,-95.209239,156.0,5.023362021230504,439.6888104102719,121.74825906338316,32.417972018175945,437.8473861661772,439.53678295741474,5.025103975003597,False,122.25797798883272
2017-09-19,18:14:40,7.1,I de I-UNAM,MIC,SJAL,SAN JUAN DE ALIMA,3.51,A,SJAL1709.191,528,roca,38.5,18.3297,-98.6712,"8 km al NOROESTE de CHIAUTLA DE TAPIA, PUE",18.585371,-103.670344,118.0,4.170436524842112,529.4017850366581,92.92772470247814,3.8760654434119743,528.7924846032768,530.1921743791648,4.164208426213094,False,-86.14249673685997
2017-09-19,18:14:40,7.1,I de I-UNAM,COL,COMA,COMALA,2.23,A,COMA1709.191,546,roca,38.5,18.3297,-98.6712,"8 km al NOROESTE de CHIAUTLA DE TAPIA, PUE",19.325266,-103.760813,412.9,4.033411072770194,547.3556887436176,101.06773215090924,12.490815477606262,547.6204059871617,548.9720931464037,4.021515446801391,False,-77.57734391792842
2017-09-19,18:14:40,7.1,I de I-UNAM,CHP,CHPA,PREPARATORIA ARRIAGA,2.14,A,CHPA1709.198,556,unknown,38.5,18.3297,-98.6712,"8 km al NOROESTE de CHIAUTLA DE TAPIA, PUE",16.247374,-93.912575,227.0,3.9611007405602,557.3313646296967,113.6337168658756,23.900540655589168,555.9141252549687,557.2456950555984,3.961710682667928,False,113.76787815603997
2017-09-19,18:14:40,7.1,I de I-UNAM,JAL,CDGU,CIUDAD GUZMÁN,2.11,A,CDGU1709.191,524,roca,38.5,18.3297,-98.6712,"8 km al NOROESTE de CHIAUTLA DE TAPIA, PUE",19.699521,-103.447815,162.0,4.202158309224194,525.4124570278098,106.00164801637204,17.64298235580584,525.226852798335,526.6360193724352,4.192377722751563,False,-72.45235359455958
2017-09-19,18:14:40,7.1,I de I-UNAM,COL,COLL,COLIMILLA,1.39,A,COLL1709.191,640,roca,38.5,18.3297,-98.6712,"8 km al NOROESTE de CHIAUTLA DE TAPIA, PUE",19.190906,-104.680633,119.0,3.442550631331616,641.1569620615533,98.15547401740965,9.565707583683364,640.7384711839239,641.8941022124383,3.4385925094090606,False,-80.48520588128135
2017-09-19,18:14:40,7.1,I de I-UNAM,CHP,TAJN,TAPACHULA JARDIN DE NINOS JM VILLALPANDO,1.23,A,TAJN1709.191,780,blando,38.5,18.3297,-98.6712,"8 km al NOROESTE de CHIAUTLA DE TAPIA, PUE",14.922677,-92.270957,412.9,2.8257675871413857,780.9495822394682,118.02758411619982,28.10872133301553,779.9100834454763,780.8597750300177,2.826092844380082,False,117.95896523879873
2017-09-19,18:14:40,7.1,I de I-UNAM,CHP,TGBT,TUXTLA GUTIERREZ CBTIS 144,0.93,A,TGBT1709.191,617,roca,38.5,18.3297,-98.6712,"8 km al NOROESTE de CHIAUTLA DE TAPIA, PUE",16.776805,-93.089492,412.9,3.570553054244752,618.2000080879974,105.54717536528057,15.412120766254006,616.9777428196114,618.1777941132976,3.57068152701849,False,105.31826684311781
2012-04-11,22:55:10,6.4,I de I-UNAM,GUA,ACAM,ACAMBARO,1.66,A,ACAM1204.111,342,roca,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",20.043186,-100.716777,212.0,3.34681864174021,342.58429619584143,227.94036632759617,44.033697052587705,341.22823864029255,341.81385408663067,3.354370929817098,True,46.138187801808016
2012-04-11,22:55:10,6.4,BUAP,PUE,BHPP,"BARRANCA HONDA, PUEBLA",0.75,B,BHPP1204.111,527,roca,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",19.109501,-98.226919,101.0,2.173369884415486,527.3793700932944,244.2630244178804,26.92713431349172,527.7936336648953,528.1724337157267,2.1701049546590747,True,74.81586848307408
2012-04-11,22:55:10,6.4,I de I-UNAM,MIC,CALE,CALETA DE CAMPOS,64.53,A,CALE1204.111,37,roca,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",18.07287,-102.754441,186.0,28.393019421382995,42.05948168962618,244.260808701318,26.92941377627093,37.18484684277437,42.22218415383775,28.27374141633516,True,63.21076600849317
2012-04-11,22:55:10,6.4,I de I-UNAM,MIC,CANA,LAS CANAS,12.35,A,CANA1204.111,136,roca,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",18.567007,-101.977162,204.0,8.36588612403259,137.46272221951665,239.3917242076637,32.088905355489565,135.6847164641594,137.15080124432131,8.385049439071281,True,58.06772506308113
2012-04-11,22:55:10,6.4,I de I-UNAM,JAL,CDGU,CIUDAD GUZMÁN,44.24,A,CDGU1204.111,203,roca,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",19.699521,-103.447815,181.0,5.626745715140729,203.98284241572867,167.94057932421043,11.371986200518611,200.8178173739012,201.8112875307462,5.6874899003165575,True,-11.439182474865191
2012-04-11,22:55:10,6.4,I de I-UNAM,COL,COLL,COLIMILLA,7.93,A,COLL1204.111,222,roca,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",19.190906,-104.680633,149.0,5.147884824136302,222.89908030317216,128.20414597622215,39.95367171028719,220.71826427947383,221.62254440048213,5.177617152614783,True,-50.21626686852596
2012-04-11,22:55:10,6.4,I de I-UNAM,COL,COMA,COMALA,24.43,A,COMA1204.111,174,roca,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",19.325266,-103.760813,160.0,6.556946498163389,175.1456536714514,153.72912418323665,24.95814449216045,171.69934060097998,172.8602428634512,6.644024938183825,True,-25.091546699209857
2012-04-11,22:55:10,6.4,I de I-UNAM,GRO,COMD,LA COMUNIDAD,3.1,A,COMD1204.111,269,roca,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",18.122359,-100.523804,134.0,4.252085824139137,269.7424697744128,265.4904559048496,5.134019444606508,270.3211289001882,271.05997994885223,4.231380449208179,True,84.894569601682
2012-04-11,22:55:10,6.4,I de I-UNAM,DIF,CUP5,IDEI PATIO 5,2.85,A,CUP51204.111,438,roca basaltica,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",19.33024,-99.181076,139.0,2.614429596595444,438.45638323555056,250.0805423732085,21.5404320550218,438.77898704087534,439.23456087677874,2.6097944875120738,True,68.57463425636934
2012-04-11,22:55:10,6.4,I de I-UNAM,PUE,CHFL,CHILA DE LAS FLORES,0.34,A,CHFL1204.111,550,roca,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",17.969493,-97.865638,144.0,2.0825652797308845,550.3635162326806,269.47365059212007,1.3548428481639974,551.1321389053272,551.4949088925127,2.07829101714548,True,88.64850796297027
2012-04-11,22:55:10,6.4,I de I-UNAM,JAL,GDLC,COLEGIO CERVANTES,7.18,X,GDLC1204.111,309,blando,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",20.682656,-103.377486,141.0,3.7032990291142176,309.64657272445305,173.60392025985362,5.988707946228577,307.3520066674889,308.00203895840065,3.723100079005563,True,-6.024417469680088
2012-04-11,22:55:10,6.4,I de I-UNAM,GRO,HMTT,HUAMUXTITLÁN,1.17,A,HMTT1204.111,477,roca,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",17.798341,-98.559717,154.0,2.400932462078585,477.41910309496416,91.56737873054776,0.9541929753359426,478.0082282233643,478.4264481080033,2.3958742561473465,True,90.94420392948054
2012-04-11,22:55:10,6.4,I de I-UNAM,VER,OZST,ORIZABA ESCUELA SECUNDARIA TÉCNICA NÚM. 84,1.74,A,OZST1204.111,639,blando,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",18.860758,-97.094119,139.0,1.7927098939343384,639.312912430212,261.06655260722613,10.340627885573667,639.7164703091388,640.0290324546093,1.7907034008128675,True,79.7150932331941
2012-04-11,22:55:10,6.4,I de I-UNAM,PUE,PBP2,PASEO NICOLAS BRAVO PUEBLA. S-2,1.0,B,PBP21204.111,527,terreno libre,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",19.045439,-98.208468,140.0,2.173369884415486,527.3793700932944,256.9795435494207,14.46525826927487,528.0591133138503,528.4377230609201,2.1690149852246625,True,75.61421312835874
2012-04-11,22:55:10,6.4,I de I-UNAM,JAL,PUVA,PUERTO VALLARTA,3.35,A,PUVA1204.111,377,roca,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",20.626163,-105.219166,188.0,3.0367172450360376,377.530131247825,141.50079159690313,36.5509892462471,375.1580472756008,375.6907776824471,3.0515988221455084,True,-36.7157914959856
2012-04-11,22:55:10,6.4,I de I-UNAM,PUE,PZPU,"CERRO LA PAZ, PUEBLA",1.45,A,PZPU1204.111,526,roca (cono volcánico),20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",19.055379,-98.227092,100.995,2.1774977926736363,526.3800908089135,256.81958608745526,14.630548457842508,526.3946304749326,526.7744365407654,2.1758669235806205,True,75.44981697261682
2012-04-11,22:55:10,6.4,I de I-UNAM,PUE,RABO,RABOSO,0.57,A,RABO1204.111,493,roca,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",18.569078,-98.445409,154.0,2.323098533007662,493.405512737748,262.02777282156256,9.107870189081568,494.08077865495727,494.48540507914777,2.318022412633539,True,80.94209371710133
2012-04-11,22:55:10,6.4,I de I-UNAM,DIF,SCT2,SCT B-2.,5.58,A,SCT21204.111,444,arcilla,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",19.394694,-99.148678,196.0,2.5791475002834177,444.4502221846672,249.4023349934065,22.25607631676992,444.4692116322154,444.91895901272073,2.5764284492533323,True,67.8620976151694
2012-04-11,22:55:10,6.4,I de I-UNAM,MIC,SNJE,SAN JERONIMO,6.18,A,SNJE1204.111,196,roca,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",18.535047,-101.323693,175.0,5.826342029555775,197.01776569639603,250.62690329254644,20.58615378631601,196.5835770986977,197.5983369993777,5.809164440834801,True,69.5266618969492
2012-04-11,22:55:10,6.4,I de I-UNAM,GRO,TEAC,TEACALCO,2.31,A,TEAC1204.111,389,roca,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",18.61763,-99.454086,110.61,2.9432069128839835,389.5137994988111,259.1000022080444,12.026541927851769,389.8222447205777,390.3349618968175,2.93700974271006,True,78.04088286058493
2012-04-11,22:55:10,6.4,I de I-UNAM,MEX,TEJU,TEJUPILCO,3.1,A,TEJU1204.111,325,roca,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",18.904051,-100.159615,121.0,3.5214533769222385,325.61480310329875,251.3368255664365,20.05054251454105,325.9497098931467,326.5627250306233,3.511218730573564,True,70.05869455189287
2012-04-11,22:55:10,6.4,I de I-UNAM,TLA,TOTO,SAN JUAN TOTOLAC,1.28,A,TOTO1204.111,531,roca,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",19.330241,-98.256828,172.0,2.1570135066476253,531.376514347407,253.6818356866877,17.927206397427952,531.0676718151672,531.4441382188556,2.1567389066829743,True,72.17003834634193
2012-04-11,22:55:10,6.4,I de I-UNAM,GRO,UNIO,LA UNION,5.65,A,UNIO1204.111,132,roca,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",17.98762,-101.810623,143.0,8.615648184164113,133.5065541462291,266.9989246537838,3.3480872614857304,133.39589087178663,134.88685518417876,8.526823831092255,True,86.67099663932531
2012-04-11,22:55:10,6.4,I de I-UNAM,MIC,URUA,URUAPAN,15.97,A,URUA1204.111,197,roca,20.0,17.9217,-103.068,"79 km al OESTE de LA MIRA, MICH",19.421758,-102.074059,215.0,5.79696861907001,198.01262586006985,213.5285231562456,31.95990258090616,196.374916733913,197.39074933302035,5.815294751873875,True,32.11567908854997
2015-02-22,14:23:16,6.3,I de I-UNAM,JAL,CDGU,CIUDAD GUZMÁN,1.58,A,CDGU1502.221,360,roca,16.0,18.643,-106.955,"260 km al SUROESTE de CIHUATLAN, JAL",19.699521,-103.447815,125.0,2.544804379813096,360.3553801457667,253.2353490257237,18.25980172085709,386.9808806215505,387.311505079091,2.3675863028820467,True,71.83937908537497
2015-02-22,14:23:16,6.3,I de I-UNAM,COL,COLL,COLIMILLA,3.71,A,COLL1502.221,219,roca,16.0,18.643,-106.955,"260 km al SUROESTE de CIHUATLAN, JAL",19.190906,-104.680633,117.0,4.1785689688894685,219.5836970268968,256.45525726553007,14.6540788681734,247.14527801888823,247.66265048859017,3.704116717155177,True,75.42809431138826
2015-02-22,14:23:16,6.3,I de I-UNAM,JAL,PUVA,PUERTO VALLARTA,0.87,A,PUVA1502.221,267,roca,16.0,18.643,-106.955,"260 km al SUROESTE de CIHUATLAN, JAL",20.626163,-105.219166,116.0,3.4293539197421565,267.47897113605023,221.19519150847407,39.21374938102349,285.1998782547638,285.6483337191591,3.210985007736333,True,39.38144650951949
2001-11-28,14:32:36,6.4,I de I-UNAM,OAX,NILT,NILTEPEC,37.96,A,NILT0111.281,165,roca,36.0,15.41,-93.64,"55 km al SUROESTE de PIJIJIAPAN, CHIS",16.565153,-94.616947,106.0,12.308015817427924,168.88161534045085,139.7778125150192,38.978334073178665,165.15147184595594,169.02960880533794,12.297070915025294,True,-39.15256376169458
2001-11-28,14:32:36,6.4,I de I-UNAM,GRO,OCLL,OCOTILLO,5.88,A,OCLL0111.281,690,roca,36.0,15.41,-93.64,"55 km al SUROESTE de PIJIJIAPAN, CHIS",17.036585,-99.878515,71.0,2.9866369904751666,690.938492197388,104.6135328028281,16.04962301872881,690.7984537485478,691.7358626682475,2.9831911496057764,True,-74.03987547154743
2001-11-28,14:32:36,6.4,I de I-UNAM,OAX,OXJM,JALAPA DEL MARQUES,39.07,A,OXJM0111.281,224,roca,36.0,15.41,-93.64,"55 km al SUROESTE de PIJIJIAPAN, CHIS",16.445191,-95.444705,94.0,9.130176482278694,226.87441459979573,119.83887407400032,31.06160515880888,224.63398326215145,227.50038777158275,9.104840644101058,True,-59.094765202933644
2001-11-28,14:32:36,6.4,I de I-UNAM,OAX,OXTO,INSTITUTO TECNOLOGICO DE OAXACA,4.83,A,OXTO0111.281,379,aluvial,36.0,15.41,-93.64,"55 km al SUROESTE de PIJIJIAPAN, CHIS",17.078389,-96.744158,67.0,5.426063377455856,380.7059232531062,118.25665590524768,29.668361882368,379.7316472136041,381.434298268466,5.415670938485985,True,-60.48262081067709
2001-11-28,14:32:36,6.4,I de I-UNAM,OAX,SCRU,SALINA CRUZ,18.68,A,SCRU0111.281,188,roca,36.0,15.41,-93.64,"55 km al SUROESTE de PIJIJIAPAN, CHIS",16.187519,-95.209239,81.0,10.840305454330569,191.4157778240864,116.35727425637646,27.457168509233554,188.8633813027484,192.2638208220864,10.7919157996382,True,-62.68762887492571
1998-01-10,08:20:10,6.6,I de I-UNAM,DIF,DFRO,ROMA,2.41,A,DFRO9801.101,966,zona de transicion,55.0,14.37,-91.93,"42 km al SURESTE de CD HIDALGO, CHIS",19.405,-99.166,15.23,3.258663912249072,967.5644681363616,124.8312165186029,37.03236639158308,950.9793905003088,952.5685283255684,3.310020575083327,False,-53.13499196257973
1985-09-21,01:37:18,7.6,I de I-UNAM,GRO,ACAP,ACAPULCO PELLANDINI,26.37,J,ACAP8509.211,211,granito,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",16.836,-99.914,11.62,4.606297850641857,211.68372634664195,119.3100070709162,30.19454517830519,217.5558191633208,218.2190057071646,4.46806257082614,False,120.0414891023737
1985-09-21,01:37:18,7.6,I de I-UNAM,GRO,ACAS,ACAPULCO SOP,35.77,J,ACAS8509.211,211,aluvial,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",16.858,-99.894,13.72,4.606297850641857,211.68372634664195,118.4935158971773,29.356583465061902,218.1758700101641,218.83717749663109,4.45541563878273,False,119.20610186072054
1985-09-21,01:37:18,7.6,I de I-UNAM,MIC,APAT,APATZINGAN,20.8,J,APAT8509.211,149,unknown,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",19.083,-102.35,13.64,6.508956440502567,149.96666296213968,151.93936229661938,26.718355520877022,155.85117562298856,156.77560059865064,6.225121909891666,False,-26.85808729229305
1985-09-21,01:37:18,7.6,I de I-UNAM,GRO,ATYC,ATOYAC,79.66,A,ATYC8509.211,142,roca,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",17.213361,-100.432269,34.55,6.826862338473695,143.01398533010678,116.20691360924836,27.11179171715928,149.02943810321713,149.99591134881186,6.50768174272454,False,116.96936480012059
1985-09-21,01:37:18,7.6,I de I-UNAM,GRO,AZIH,AEROPUERTO ZIHUATANEJO,158.23,A,AZIH8509.211,45,roca,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",17.60654,-101.46526,33.86,20.69545073406328,48.104053883222775,135.7495726470067,42.89315738966425,33.532789911854124,37.59585082522466,26.883479844836412,False,136.93263302781946
1985-09-21,01:37:18,7.6,I de I-UNAM,GRO,CAYA,CAYACO,58.38,A,CAYA8509.211,168,blando,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",17.045,-100.266,15.36,5.778119069126657,168.8579284487406,118.95825092706298,29.90062375369181,173.51198685342104,174.34279331771003,5.595748395118054,False,119.74878278287231
1985-09-21,01:37:18,7.6,I de I-UNAM,DIF,CDAF,CENTRAL DE ABASTOS FRIGORIFICO,41.15,A,CDAF8509.211,293,arcilla,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",19.366,-99.086,102.03,3.3206057076233164,293.492759706266,239.34570086323785,32.42767706892156,322.4681405421726,322.9159359101473,3.017747436569357,False,57.727568482560656
1985-09-21,01:37:18,7.6,I de I-UNAM,DIF,CDAO,CENTRAL DE ABASTOS OFICINAS,46.89,A,CDAO8509.211,292,arcilla,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",19.3738,-99.0971,182.03,3.331952067213156,292.4944443916841,239.11032337213544,32.66778776725515,321.92654096837936,322.3750886465417,3.0228149967590694,False,57.48808659020089
1985-09-21,01:37:18,7.6,I de I-UNAM,GRO,COYC,COYUCA,47.92,A,COYC8509.211,185,roca,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",16.997788,-100.089963,44.99,5.250272729733048,185.7794391206949,117.55580457769328,28.432942715832297,192.40242331097127,193.1519932486698,5.049340539073092,False,118.28564385560757
1985-09-21,01:37:18,7.6,I de I-UNAM,GRO,CPDR,CERRO DE PIEDRA,11.83,A,CPDR8509.211,240,roca,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",16.769,-99.633,21.51,4.051683837828445,240.6013300046365,117.34302558660892,28.13195535553001,247.27034453384223,247.8540362509456,3.9329340513515785,False,117.98525322415098
1985-09-21,01:37:18,7.6,I de I-UNAM,DIF,CUIP,IDEI PATIO,14.76,A,CUIP8509.211,282,roca,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",19.33,-99.183,29.1,3.4498259042460444,282.51194665004874,238.98230535299365,32.781758257635154,311.70051207098686,312.1637538621603,3.121792122126681,False,57.37448854546585
1985-09-21,01:37:18,7.6,I de I-UNAM,DIF,CUMV,MESA VIBRADORA,12.44,A,CUMV8509.211,282,roca,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",19.33,-99.183,31.94,3.4498259042460444,282.51194665004874,238.98230535299365,32.781758257635154,311.70051207098686,312.1637538621603,3.121792122126681,False,57.37448854546585
1985-09-21,01:37:18,7.6,I de I-UNAM,GRO,CHI1,CHILPANCINGO,118.14,J,CHI18509.211,216,roca,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",17.553,-99.5,66.3,4.500113708420657,216.6679487141557,97.18644045281752,7.206813581902509,233.37003129388785,233.9884003665784,4.166391114818055,False,97.16149866942668
1985-09-21,01:37:18,7.6,I de I-UNAM,GRO,FICA,FILO DE CABALLO,56.9,J,FICA8509.211,178,roca,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",17.652,-99.842,33.22,5.455521791920341,178.80995498014084,95.46679591332554,5.45726371878213,196.01211083700704,196.7479290736732,4.956821313861274,False,95.42262697418242
1985-09-21,01:37:18,7.6,I de I-UNAM,GRO,PAPN,PAPANOA,242.69,A,PAPN8509.211,89,roca,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",17.328,-101.04,63.79,10.813877513624965,90.60905032059436,127.95534233545312,39.19413857269706,87.70585379930938,89.33821573473377,10.969598296019608,False,129.02277833560333
1985-09-21,01:37:18,7.6,I de I-UNAM,GRO,PARS,EL PARAISO,625.78,A,PARS8509.211,153,roca,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",17.344,-100.214,46.29,6.340191745909909,153.9415473483361,108.25901555954874,18.868095262797,164.67600096176903,165.55115612027768,5.893937869952618,False,108.7602326315426
1985-09-21,01:37:18,7.6,I de I-UNAM,GRO,SUCH,EL SUCHIL,85.98,A,SUCH8509.211,125,roca,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",17.226169,-100.638345,41.47,7.744710546422916,126.15070352558485,119.99397643843798,31.029193719757487,129.20435453561717,130.3179390220911,7.495607881744241,False,120.87434381276108
1985-09-21,01:37:18,7.6,I de I-UNAM,PUE,SXPU,SISMEX PUEBLA,24.63,H,SXPU8509.211,362,travertino,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",19.039943,-98.215087,51.26,2.6887104089949223,362.3989514333616,250.7265463295695,20.775410354689924,389.9348272537726,390.30522608008914,2.496344964239543,False,69.33675835800625
1985-09-21,01:37:18,7.6,I de I-UNAM,DIF,SXVI,SISMEX VIVEROS,26.8,A,SXVI8509.211,284,arcilla,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",19.358,-99.171,83.57,3.425589413866293,284.5083478564381,238.6351127090172,33.1415166470506,314.41252618668585,314.8717780670307,3.0949171944519858,False,57.01561602592204
1985-09-21,01:37:18,7.6,I de I-UNAM,DIF,TACY,TACUBAYA,13.88,A,TACY8509.211,285,suelo duro,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",19.404505,-99.195246,139.85,3.413598274771862,285.50656735003486,237.6164752467584,34.18355461207097,315.05102420389494,315.5093466950277,3.0886570386556382,False,55.97605901225285
1985-09-21,01:37:18,7.6,I de I-UNAM,GRO,TEAC,TEACALCO,30.74,A,TEAC8509.211,224,roca,17.0,17.828,-101.681,"25 km al NOROESTE de ZIHUATANEJO, GRO",18.61763,-99.454086,18.09,4.34002072596443,224.64416306683776,250.476263844844,20.81668943515541,251.2316144375025,251.8061240178124,3.871111946322968,False,69.29684830883821
